ticket_number,issued_date,location,ward,violation_code,violation_description,fine,ticket_queue,is_warning,registrant_type,registrant,registrant_normalized
8000163204,2026-06-27 17:25:56,1421 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,EAN HOLDINGS LLC,EAN HOLDINGS
8000163208,2026-06-27 17:26:32,1343 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163209,2026-06-27 17:26:35,1333 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163210,2026-06-27 17:26:39,1335 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163212,2026-06-27 17:27:25,1251 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163213,2026-06-27 17:27:28,1251 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163216,2026-06-27 17:28:10,3158 N BROADWAY ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163219,2026-06-27 17:26:59,916 N WELLS ST,27,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Notice,false,individual,,
8000163220,2026-06-27 17:27:12,912 N WELLS ST,27,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163221,2026-06-27 17:33:58,925 W JACKSON BLVD,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163222,2026-06-27 17:34:03,901 W JACKSON BLVD,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163225,2026-06-29 16:10:08,2247 N LINCOLN AVE,43,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,EAN HOLDINGS LLC,EAN HOLDINGS
8000163226,2026-06-27 17:35:12,811 W JACKSON BLVD,34,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Notice,false,individual,,
8000163228,2026-06-27 17:29:29,3130 N BROADWAY ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163229,2026-06-27 17:29:30,3126 N BROADWAY ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163230,2026-06-27 17:29:32,3126 N BROADWAY ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163231,2026-06-27 17:46:33,114 S SANGAMON ST,34,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Notice,false,individual,,
8000163232,2026-06-27 17:47:44,157 S SANGAMON ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163234,2026-06-27 17:31:42,2916 N BROADWAY ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163236,2026-06-27 17:49:47,126 N SANGAMON ST,27,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163237,2026-06-27 17:31:54,2870 N BROADWAY ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163238,2026-06-27 17:50:18,157 N SANGAMON ST,27,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163245,2026-06-27 17:40:22,1826 N CLARK ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163247,2026-06-27 17:43:19,216 W NORTH AVE,02,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Notice,false,individual,,
8000163248,2026-06-27 17:43:25,228 W NORTH AVE,02,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163249,2026-06-27 17:43:26,236 W NORTH AVE,02,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163251,2026-06-27 17:52:51,212 N SANGAMON ST,27,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163255,2026-06-27 17:50:40,101 W SUPERIOR ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163258,2026-06-27 17:56:01,901 W MONROE ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163259,2026-06-27 17:56:30,849 W MONROE ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163260,2026-06-27 17:55:25,116 S WELLS ST,42,0964190B*,EXP. METER CENTRAL BUS. DIST. - SMRT ST,70,Notice,false,business,CM CONNOLLEY PROPERTIES LLC,CM CONNOLLEY PROPERTIES
8000163261,2026-06-27 17:56:34,845 W MONROE ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163262,2026-06-27 17:55:32,170 S WELLS ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163263,2026-06-27 17:56:58,813 W MONROE ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163265,2026-06-27 17:58:44,15 S PEORIA ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163266,2026-06-27 18:00:35,15 S PEORIA ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163267,2026-06-27 18:00:37,15 S PEORIA ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163273,2026-06-29 08:02:07,1311 N HALSTED ST,27,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Dismissed,false,individual,,
8000163274,2026-06-29 08:02:09,1313 N HALSTED ST,27,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Notice,false,individual,,
8000163277,2026-06-29 16:10:10,2249 N LINCOLN AVE,43,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163281,2026-06-29 08:05:12,1472 N HALSTED ST,27,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163282,2026-06-29 08:05:13,1460 N HALSTED ST,27,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163285,2026-06-29 08:05:19,1448 N HALSTED ST,27,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163287,2026-06-29 08:05:25,1428 N HALSTED ST,27,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163290,2026-06-29 08:09:33,1511 N DAYTON ST,02,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163291,2026-06-29 08:09:36,1511 N DAYTON ST,02,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163292,2026-06-29 08:41:18,736 S WABASH AVE,04,0964190B*,EXP. METER CENTRAL BUS. DIST. - SMRT ST,70,Notice,false,business,MDS RENOVATION INC,MDS RENOVATION
8000163295,2026-06-29 08:42:18,1000 S WABASH AVE,04,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163301,2026-06-29 08:45:01,1322 S WABASH AVE,03,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163302,2026-06-29 08:45:02,1324 S WABASH AVE,03,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,THE HERTZ CORPORATION,HERTZ
8000163303,2026-06-29 08:45:05,1330 S WABASH AVE,03,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Paid,false,individual,,
8000163305,2026-06-29 08:45:15,1340 S WABASH AVE,03,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163306,2026-06-29 08:45:19,1344 S WABASH AVE,03,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Notice,false,individual,,
8000163307,2026-06-29 08:45:42,1402 S WABASH AVE,03,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163308,2026-06-29 08:45:44,1406 S WABASH AVE,03,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Notice,false,individual,,
8000163311,2026-06-29 08:45:52,1414 S WABASH AVE,03,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Notice,false,individual,,
8000163313,2026-06-29 08:46:02,1440 S WABASH AVE,03,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,CORE MECHANICAL LLC,CORE MECHANICAL
8000163315,2026-06-29 08:47:09,1702 S WABASH AVE,03,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163319,2026-06-29 08:48:35,2006 S WABASH AVE,03,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163321,2026-06-29 08:42:20,834 N ASHLAND AVE,01,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163324,2026-06-29 08:58:02,1443 W 18TH ST,25,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163327,2026-06-29 08:58:10,1423 W 18TH ST,25,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163330,2026-06-29 09:02:55,1142 W 18TH ST,25,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163334,2026-06-29 09:04:30,1418 W 18TH ST,25,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163335,2026-06-29 09:04:36,1436 W 18TH ST,25,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163336,2026-06-29 09:04:38,1440 W 18TH ST,25,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163337,2026-06-29 09:04:38,1444 W 18TH ST,25,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Notice,false,individual,,
8000163339,2026-06-29 09:05:02,1536 W 18TH ST,25,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,EL CUBANO WHOLESALE MEAT INC,EL CUBANO WHOLESALE MEAT
8000163342,2026-06-29 09:06:52,3514 N SOUTHPORT AVE,44,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Notice,false,individual,,
8000163343,2026-06-29 09:07:17,3448 N SOUTHPORT AVE,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163346,2026-06-29 09:07:34,3404 N SOUTHPORT AVE,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163348,2026-06-29 09:12:05,1346 W BELMONT AVE,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163349,2026-06-29 09:12:07,1342 W BELMONT AVE,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163350,2026-06-29 09:12:46,1316 W BELMONT AVE,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,JOHNSON & JOHNSON FINANCE CORP LSR,JOHNSON JOHNSON FINANCE
8000163351,2026-06-29 09:12:47,1316 W BELMONT AVE,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163353,2026-06-29 09:15:15,1142 W BELMONT AVE,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,HONDA LEASE TRUST LSR,HONDA LEASE
8000163356,2026-06-29 09:15:24,1120 W BELMONT AVE,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163358,2026-06-29 09:15:30,1110 W BELMONT AVE,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,HYUNDAI LEASE TITLING TRUST LSR,HYUNDAI LEASE TITLING
8000163359,2026-06-29 09:17:45,3221 N SHEFFIELD AVE,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163362,2026-06-29 09:12:08,937 W ROOSEVELT RD,28,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Court,false,individual,,
8000163365,2026-06-29 09:12:20,877 W ROOSEVELT RD,28,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Notice,false,individual,,
8000163366,2026-06-29 09:12:22,863 W ROOSEVELT RD,28,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Notice,false,individual,,
8000163370,2026-06-29 14:29:46,868 N WELLS ST,27,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,ANSHIV9 ENTERPRISES INC,ANSHIV9 ENTERPRISES
8000163372,2026-06-29 09:13:42,1382 S HALSTED ST,25,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,unknown,,
8000163373,2026-06-29 09:28:29,1375 S HALSTED ST,25,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163375,2026-06-29 14:29:47,870 N WELLS ST,27,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163376,2026-06-29 09:29:05,1257 S HALSTED ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163377,2026-06-29 16:13:00,2519 N LINCOLN AVE,43,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163378,2026-06-29 16:28:54,525 W JACKSON BLVD,34,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Notice,false,individual,,
8000163380,2026-06-29 16:30:13,485 W JACKSON BLVD,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163381,2026-06-29 09:30:38,3613 N BROADWAY ST,46,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163382,2026-06-29 16:30:15,475 W JACKSON BLVD,34,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Notice,false,business,FEDERAL EXPRESS / 227182,FEDERAL EXPRESS
8000163384,2026-06-29 16:31:55,141 W JACKSON BLVD,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163385,2026-06-29 09:16:46,1234 S MICHIGAN AVE,34,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000163389,2026-06-29 09:31:15,3657 N BROADWAY ST,46,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163391,2026-06-29 09:16:51,1250 S MICHIGAN AVE,34,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Notice,false,individual,,
8000163393,2026-06-29 16:50:07,3738 N SOUTHPORT AVE,44,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,Hearing Req,false,individual,,
8000163394,2026-06-29 16:50:13,3718 N SOUTHPORT AVE,44,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,Notice,false,individual,,
8000163395,2026-06-29 09:31:53,3707 N BROADWAY ST,46,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163396,2026-06-29 09:16:54,1250 S MICHIGAN AVE,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163397,2026-06-29 09:18:08,1400 S MICHIGAN AVE,03,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Notice,false,individual,,
8000163403,2026-06-29 09:31:27,1038 W TAYLOR ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163407,2026-06-29 09:33:15,1412 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,DONLEN TRUST LSR,DONLEN
8000163411,2026-06-29 09:33:48,1522 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163412,2026-06-29 09:19:50,1720 S MICHIGAN AVE,03,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Paid,false,individual,,
8000163413,2026-06-29 16:50:21,3709 N SOUTHPORT AVE,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163415,2026-06-29 16:51:53,3524 N SOUTHPORT AVE,44,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,Notice,false,business,NORTHWEST EXPRESS INC,NORTHWEST EXPRESS
8000163416,2026-06-29 16:52:23,3448 N SOUTHPORT AVE,44,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,Notice,false,individual,,
8000163418,2026-06-29 09:20:29,1712 S MICHIGAN AVE,03,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Notice,false,individual,,
8000163419,2026-06-29 16:52:26,3446 N SOUTHPORT AVE,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163420,2026-06-29 09:20:36,1728 S MICHIGAN AVE,03,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163422,2026-06-29 16:53:11,3400 N SOUTHPORT AVE,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163426,2026-06-29 17:00:22,2619 N SOUTHPORT AVE,32,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,Notice,false,individual,,
8000163429,2026-06-29 09:21:59,2014 S MICHIGAN AVE,03,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163431,2026-06-29 17:16:45,2316 N LINCOLN AVE,43,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163432,2026-06-29 17:27:29,37 E ADAMS ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,SF18-B LLC,SF18 B
8000163433,2026-06-29 09:22:27,2118 S MICHIGAN AVE,03,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163434,2026-06-29 17:20:13,2022 N HALSTED ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,THE HERTZ CORPORATION,HERTZ
8000163435,2026-06-29 09:23:01,2248 S MICHIGAN AVE,03,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000163436,2026-06-29 09:23:32,2306 S MICHIGAN AVE,03,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163437,2026-06-29 17:29:24,151 W ADAMS ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163441,2026-06-29 18:00:49,51 W KINZIE ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163443,2026-06-29 18:04:51,900 N WELLS ST,27,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,Paid,false,individual,,
8000163444,2026-06-29 09:44:13,2221 S MICHIGAN AVE,03,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Notice,false,individual,,
8000163445,2026-06-29 09:45:15,2101 S MICHIGAN AVE,03,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163446,2026-06-29 18:06:30,666 N WELLS ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163447,2026-06-29 09:47:16,3964 N BROADWAY ST,46,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163449,2026-06-29 18:18:21,1219 N WELLS ST,02,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,Notice,false,individual,,
8000163451,2026-06-29 09:47:54,910 W IRVING PARK RD,46,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,TOYOTA LEASE TRUST LSR,TOYOTA LEASE
8000163453,2026-06-29 18:20:36,814 N WELLS ST,27,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163454,2026-06-29 09:48:02,918 W IRVING PARK RD,46,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163456,2026-06-29 18:32:44,66 W KINZIE ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163457,2026-06-29 09:49:19,1819 S MICHIGAN AVE,03,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,CINTAS CORP NO 2,CINTAS CORP NO 2
8000163460,2026-06-29 09:49:59,1631 S MICHIGAN AVE,03,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163461,2026-06-29 18:35:29,149 W KINZIE ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163462,2026-06-29 09:50:18,1603 S MICHIGAN AVE,03,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163464,2026-06-29 09:51:48,1505 S MICHIGAN AVE,03,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163466,2026-06-30 07:29:33,151 N FRANKLIN ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,CARMICHAEL LEASING CO INC,CARMICHAEL LEASING
8000163472,2026-06-29 09:55:09,3448 N CLARK ST,44,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Notice,false,individual,,
8000163473,2026-06-29 09:57:08,1513 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163475,2026-06-29 09:57:27,1455 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,EAN HOLDINGS LLC,EAN HOLDINGS
8000163477,2026-06-29 09:57:37,1429 W TAYLOR ST,28,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Notice,false,individual,,
8000163478,2026-06-29 09:58:17,3264 N CLARK ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,SELIG LEASING COMPANY INC LSR,SELIG LEASING
8000163482,2026-06-30 07:42:16,175 S FRANKLIN ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,RYDER TRUCK RENTAL LT 771450,RYDER TRUCK RENTAL
8000163486,2026-06-30 07:38:21,30 E CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,DONLEN TRUST LSR,DONLEN
8000163487,2026-06-30 07:39:04,10 W CHICAGO AVE,42,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Notice,false,business,CHICAGO PREMIER LEASING INC LSR,CHICAGO PREMIER LEASING
8000163489,2026-06-30 07:39:08,8 W CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163491,2026-06-30 07:39:15,18 W CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163494,2026-06-30 08:02:09,1915 N HALSTED ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163495,2026-06-30 08:02:20,1938 N HALSTED ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,RYDER TRUCK RENTAL LT 782511,RYDER TRUCK RENTAL
8000163496,2026-06-30 08:22:24,535 W JACKSON BLVD,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,CINTAS CORP NO 2,CINTAS CORP NO 2
8000163497,2026-06-30 08:23:57,517 W JACKSON BLVD,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163499,2026-06-30 08:26:15,349 W JACKSON BLVD,34,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Notice,false,business,AUTO-CHLOR SYSTEM OF THE MID SOUTH LLC,AUTO CHLOR SYSTEM OF THE MID SOUTH
8000163501,2026-06-30 08:35:42,729 S WABASH AVE,04,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,BANNER PLUMBING SUPPLY CO INC,BANNER PLUMBING SUPPLY
8000163502,2026-06-30 08:57:33,333 W 26TH ST,11,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,Notice,false,individual,,
8000163504,2026-06-30 09:06:34,2384 N LINCOLN AVE,43,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163505,2026-06-30 09:06:51,2328 N LINCOLN AVE,43,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163506,2026-06-30 09:06:52,2326 N LINCOLN AVE,43,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163508,2026-06-30 09:06:56,2316 N LINCOLN AVE,43,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,Notice,false,business,CAB WEST LLC LSR,CAB WEST
8000163511,2026-06-30 09:14:54,548 W ROOSEVELT RD,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,CENTRAL SECURITY AGENCY INC,CENTRAL SECURITY AGENCY
8000163512,2026-06-30 09:14:58,554 W ROOSEVELT RD,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163514,2026-06-30 09:22:29,1151 W TAYLOR ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163515,2026-06-30 09:22:13,1448 N HALSTED ST,27,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,Notice,false,individual,,
8000163516,2026-06-30 09:22:16,1472 N HALSTED ST,27,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,Notice,false,individual,,
8000163521,2026-06-30 09:47:01,1411 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163523,2026-06-30 09:39:24,1537 N CLYBOURN AVE,27,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,Notice,false,business,P & R PRODUCE INC,P R PRODUCE
8000163525,2026-06-30 09:46:49,1534 N WELLS ST,02,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163526,2026-06-29 10:02:33,3154 N CLARK ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163527,2026-06-29 10:02:34,3152 N CLARK ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163528,2026-06-29 10:03:22,3036 N CLARK ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163529,2026-06-29 10:03:32,3016 N CLARK ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163547,2026-06-29 10:00:13,1065 W TAYLOR ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163548,2026-06-29 10:12:28,2686 N CLARK ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,ENTERPRISE FM TRUST,ENTERPRISE FM
8000163549,2026-06-29 10:12:41,2650 N CLARK ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163553,2026-06-29 10:09:02,221 S ASHLAND AVE,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163555,2026-06-29 10:09:16,133 S ASHLAND AVE,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,DAVES CLIMATE CONTROL LLC,DAVES CLIMATE CONTROL
8000163556,2026-06-29 10:09:44,107 S ASHLAND AVE,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163557,2026-06-29 10:11:10,1529 W MADISON ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000163560,2026-06-29 10:14:56,2355 S STATE ST,03,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,BLUE OVAL RENTALS,BLUE OVAL RENTALS
8000163561,2026-06-29 10:14:58,2355 S STATE ST,03,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,EAN HOLDINGS LLC,EAN HOLDINGS
8000163562,2026-06-29 10:14:59,2355 S STATE ST,03,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Notice,false,individual,,
8000163563,2026-06-29 10:15:02,2331 S STATE ST,03,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
